1.975966860146347592e-01,-1.560773164346573871e-01,4.199999999999999845e-01
4.290139758536526404e-01,-3.567400027297409348e-01,4.199999999999999845e-01
4.290139758536526404e-01,-3.567400027297409348e-01,4.199999999999999845e-01
4.290139758536526404e-01,-3.567400027297409348e-01,4.199999999999999845e-01
4.290139758536526404e-01,-3.567400027297409348e-01,4.199999999999999845e-01
4.290139758536526404e-01,-3.567400027297409348e-01,4.199999999999999845e-01
4.290139758536526404e-01,-3.567400027297409348e-01,4.199999999999999845e-01
4.290139758536526404e-01,-3.567400027297409348e-01,4.199999999999999845e-01
4.290139758536526404e-01,-3.567400027297409348e-01,4.199999999999999845e-01
4.290139758536526404e-01,-3.567400027297409348e-01,4.199999999999999845e-01
4.290139758536526404e-01,-3.567400027297409348e-01,4.199999999999999845e-01
3.008660984429880614e-01,-2.470289897692974357e-01,4.199999999999999845e-01
3.008660984429880614e-01,-2.470289897692974357e-01,4.199999999999999845e-01
3.008660984429880614e-01,-2.470289897692974357e-01,4.199999999999999845e-01
3.008660984429880614e-01,-2.470289897692974357e-01,4.199999999999999845e-01
3.008660984429880614e-01,-2.470289897692974357e-01,4.199999999999999845e-01
3.008660984429880614e-01,-2.470289897692974357e-01,4.199999999999999845e-01
3.008660984429880614e-01,-2.470289897692974357e-01,4.199999999999999845e-01
3.008660984429880614e-01,-2.470289897692974357e-01,4.199999999999999845e-01
3.008660984429880614e-01,-2.470289897692974357e-01,4.199999999999999845e-01
3.008660984429880614e-01,-2.470289897692974357e-01,4.199999999999999845e-01
4.182872463445581612e-01,-1.540164800528645017e-01,4.199999999999999845e-01
4.182872463445581612e-01,-1.540164800528645017e-01,4.199999999999999845e-01
4.182872463445581612e-01,-1.540164800528645017e-01,4.199999999999999845e-01
4.182872463445581612e-01,-1.540164800528645017e-01,4.199999999999999845e-01
4.182872463445581612e-01,-1.540164800528645017e-01,4.199999999999999845e-01
4.182872463445581612e-01,-1.540164800528645017e-01,4.199999999999999845e-01
4.182872463445581612e-01,-1.540164800528645017e-01,4.199999999999999845e-01
4.182872463445581612e-01,-1.540164800528645017e-01,4.199999999999999845e-01
4.182872463445581612e-01,-1.540164800528645017e-01,4.199999999999999845e-01
4.182872463445581612e-01,-1.540164800528645017e-01,4.199999999999999845e-01
